website,htmls,pdfs,images
https://www.brasseriedeleurope.fr/,"/,/menus-carte/,/menus-carte/#menu-443555,/menus-carte/#menu-455835,/menus-carte/#menu-443967,/menus-carte/#menu-443557,/menus-carte/#menu-443556,/menus-carte/#menu-443964,/photos/,/informations-contact/,https://commands.zenchef.com/results?rid=356502&fullscreen&withCloseButton=1,/en/,/es/,/it/,/de/,/pt/,/ru/,/cs/,/ja/,/zh/,/nl/,/sv/,/el/,/no/,/da/,https://www.facebook.com/brasseriedeleuropeparis/,https://www.instagram.com/brasserie.europe08/?hl=fr,https://www.google.com/maps/dir/?api=1&destination=Brasserie+de+l%27Europe+11+Rue+de+Lisbonne++75008+Paris+fr,#works,tel:0145222459,//nl.zenchef.com/optin-form.php?rid=356502,https://www.zenchef.com/,/mentions-legales/,https://bookings.zenchef.com/gtc?rid=356502&host=www.brasseriedeleurope.fr,https://bookings.zenchef.com/privacy_policy_short?rid=356502&host=www.brasseriedeleurope.fr,https://bookings.zenchef.com/cookie_policy?rid=356502&host=www.brasseriedeleurope.fr,#top",,
https://lazare-paris.fr/,"/mentions-legales,/,/le-menu/,/cartes-cadeaux/,/offre-entreprises/,/infos-pratiques/,/plan-dacces/,https://www.facebook.com/LazareParis,http://instagram.com/lazare_paris,/recrutement_/,#",,
https://www.legeorgevcafe.fr/,,,
https://beauvau-saint-honore.eatbu.com/?lang=fr,,,
https://www.brasserielalorraine.com//?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU=,"/?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/menus-carte/?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/menus-carte/?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#menu-433538,/menus-carte/?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#menu-460036,/menus-carte/?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#menu-428150,/menus-carte/?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#menu-421618,/menus-carte/?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#menu-421599,/menus-carte/?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#menu-423536,/menus-carte/?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#menu-423538,/photos/?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/photos/?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#fruits-de-mer,/photos/?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#la-cuisine,/photos/?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#le-lieu,/avis/?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/a-propos/?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/o/livraison-emporter/?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://lalorraine.bonkdo.com/fr/,https://evenement.groupe-bertrand.com/lieux/lorraine/,/informations-contact/?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/en/?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/es/?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/it/?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/de/?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/pt/?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/ru/?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/cs/?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/ja/?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/zh/?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/nl/?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/sv/?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/el/?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/no/?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/da/?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://www.facebook.com/BrasserieLaLorraine,https://www.instagram.com/brasserielalorraine/,https://www.google.com/maps/dir/?api=1&destination=La+Lorraine+2%2C+place+des+Ternes++75008+Paris+fr,#works, https://bookings.zenchef.com/results?rid=478&fullscreen&lang=fr&withCloseButton=1,https://www.brasserielalorraine.com/menus-carte/#menu-433538,tel:0156212200,//nl.zenchef.com/optin-form.php?rid=478,https://www.zenchef.com/,/mentions-legales/?utm_source=Google&utm_medium=GMB&utm_campaign=LOR&y_source=1_MTE2NjUxNzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://bookings.zenchef.com/gtc?rid=478&host=www.brasserielalorraine.com,https://bookings.zenchef.com/privacy_policy_short?rid=478&host=www.brasserielalorraine.com,https://bookings.zenchef.com/cookie_policy?rid=478&host=www.brasserielalorraine.com,#top",https://s3.eu-west-1.amazonaws.com/userdocs.zenchef.com/Bertrand/LA_LORRAINE_BH_ENGAGEMENTS_RSE_GBRP.pdf,
https://www.lemessrestaurant.com/,"/,/menus-carte/,/photos/,/photos/#le-restaurant,/photos/#notre-histoire,/avis/,/o/notre-histoire/,/informations-contact/,/en/,/es/,/it/,/de/,/pt/,/ru/,/cs/,/ja/,/zh/,/nl/,/sv/,/el/,/no/,/da/,https://www.instagram.com/lemessbistrot/,https://www.google.com/maps/dir/?api=1&destination=Le+Mess+16+Rue+des+Saussaies++75008+Paris+fr,#works,tel:0173746932,//nl.zenchef.com/optin-form.php?rid=364628,https://www.zenchef.com/,/mentions-legales/,https://bookings.zenchef.com/gtc?rid=364628&host=www.lemessrestaurant.com,https://bookings.zenchef.com/privacy_policy_short?rid=364628&host=www.lemessrestaurant.com,https://bookings.zenchef.com/cookie_policy?rid=364628&host=www.lemessrestaurant.com,#top",,
https://www.lesfilsamaman.com/restaurants/paris-grands-boulevards/?utm_source=google&utm_medium=organic&utm_campaign=mybusiness-website,"https://www.lesfilsamaman.com/,https://www.instagram.com/lesfilsamaman/,https://www.facebook.com/LesFilsaMamanParis/,https://www.youtube.com/channel/UCzsVYSC2x2v7s8_FRphEq8Q,https://www.linkedin.com/company/lesfilsamaman/,#,#prescarterestos,#boncadeau,#privatiser,#infosrestos,https://www.lesfilsamaman.com/reservation/,https://bookings.zenchef.com/results?rid=351610&pid=1001,#ancrecarterestos,#presrestos,https://www.facebook.com/LesFilsaMamanParis//,https://bookings.zenchef.com/shop?rid=351610?#view=fitH&scrollbar=0&toolbar=0&navpanes=0,https://www.facebook.com/lesfilsamaman/,https://www.lesfilsamaman.com/restaurants/paris-grands-boulevards/,https://widget-reviews.zenchef.com/351610,https://reservations.zenchef.com/indexv2.php?rid=&pid=1001&bgcolor=d10000&ftcolor=ffffff&padding=0,https://www.privateaser.com/lieu/4742-le-bar-des-fils-a-maman/booking-widget,https://labonbonniere.flatchr.io/,mailto:marion@labonbonniere.eu,https://www.labonbonniere.eu/,https://www.lesfilsamaman.com/mentions-legales/","https://www.lesfilsamaman.com/wp-content/uploads/Depliant-Brunch-Paris-1124.pdf?#view=fitH&scrollbar=0&toolbar=0&navpanes=0,https://www.lesfilsamaman.com/wp-content/uploads/FAM-Gazette-Menu-Paris-1124.pdf?#view=fitH&scrollbar=0&toolbar=0&navpanes=0",
https://www.restaurant-aupetitriche.com/,"https://www.restaurant-aupetitriche.com/,https://www.restaurant-aupetitriche.com/en/,tel:0147706868,http://maps.google.com/?q=25 rue Le Peletier 75009 Paris,https://www.restaurant-aupetitriche.com/la-carte/,https://www.restaurant-aupetitriche.com/la-carte/#entree,https://www.restaurant-aupetitriche.com/la-carte/#viande,https://www.restaurant-aupetitriche.com/la-carte/#fromage,https://www.restaurant-aupetitriche.com/la-carte/#menu,https://www.restaurant-aupetitriche.com/press-room/,https://www.restaurant-aupetitriche.com/galerie-photo/,https://www.restaurant-aupetitriche.com/la-cave/,https://www.restaurant-aupetitriche.com/les-salons-prives/,https://www.restaurant-aupetitriche.com/reserver-une-table/,/esprit-au-petit-riche/,https://www.restaurant-aupetitriche.com/avis/,mailto:commercial@restaurant-aupetitriche.com,http://www.restaurant-aupetitriche.com/reserver-une-table/,https://www.facebook.com/aupetitriche,https://www.instagram.com/aupetitriche/,https://www.restaurant-aupetitriche.com/esprit-au-petit-riche/,https://www.restaurant-aupetitriche.com/charte-covid-19/,/credits-mentions-legales/",,
https://www.legrandcafe.com//?utm_source=Google&utm_medium=GMB&utm_campaign=GCC&y_source=1_MTE2NjUxODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"/?utm_source=Google&utm_medium=GMB&utm_campaign=GCC&y_source=1_MTE2NjUxODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/menus-carte/?utm_source=Google&utm_medium=GMB&utm_campaign=GCC&y_source=1_MTE2NjUxODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/menus-carte/?utm_source=Google&utm_medium=GMB&utm_campaign=GCC&y_source=1_MTE2NjUxODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#menu-430552,/menus-carte/?utm_source=Google&utm_medium=GMB&utm_campaign=GCC&y_source=1_MTE2NjUxODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#menu-460039,/menus-carte/?utm_source=Google&utm_medium=GMB&utm_campaign=GCC&y_source=1_MTE2NjUxODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#menu-430964,/menus-carte/?utm_source=Google&utm_medium=GMB&utm_campaign=GCC&y_source=1_MTE2NjUxODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#menu-447691,/menus-carte/?utm_source=Google&utm_medium=GMB&utm_campaign=GCC&y_source=1_MTE2NjUxODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#menu-453009,/menus-carte/?utm_source=Google&utm_medium=GMB&utm_campaign=GCC&y_source=1_MTE2NjUxODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#menu-432250,/menus-carte/?utm_source=Google&utm_medium=GMB&utm_campaign=GCC&y_source=1_MTE2NjUxODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#menu-432252,/photos/?utm_source=Google&utm_medium=GMB&utm_campaign=GCC&y_source=1_MTE2NjUxODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/photos/?utm_source=Google&utm_medium=GMB&utm_campaign=GCC&y_source=1_MTE2NjUxODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#la-carte,/photos/?utm_source=Google&utm_medium=GMB&utm_campaign=GCC&y_source=1_MTE2NjUxODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D#le-grand-caf-capucines,/avis/?utm_source=Google&utm_medium=GMB&utm_campaign=GCC&y_source=1_MTE2NjUxODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/a-propos/?utm_source=Google&utm_medium=GMB&utm_campaign=GCC&y_source=1_MTE2NjUxODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/o/nos-fruits-de-mer/?utm_source=Google&utm_medium=GMB&utm_campaign=GCC&y_source=1_MTE2NjUxODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://evenement.groupe-bertrand.com/lieux/grand-cafe-capucines/,https://legrandcafe.bonkdo.com/fr/,/informations-contact/?utm_source=Google&utm_medium=GMB&utm_campaign=GCC&y_source=1_MTE2NjUxODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/en/?utm_source=Google&utm_medium=GMB&utm_campaign=GCC&y_source=1_MTE2NjUxODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/es/?utm_source=Google&utm_medium=GMB&utm_campaign=GCC&y_source=1_MTE2NjUxODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/it/?utm_source=Google&utm_medium=GMB&utm_campaign=GCC&y_source=1_MTE2NjUxODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/de/?utm_source=Google&utm_medium=GMB&utm_campaign=GCC&y_source=1_MTE2NjUxODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/pt/?utm_source=Google&utm_medium=GMB&utm_campaign=GCC&y_source=1_MTE2NjUxODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/ru/?utm_source=Google&utm_medium=GMB&utm_campaign=GCC&y_source=1_MTE2NjUxODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/cs/?utm_source=Google&utm_medium=GMB&utm_campaign=GCC&y_source=1_MTE2NjUxODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/ja/?utm_source=Google&utm_medium=GMB&utm_campaign=GCC&y_source=1_MTE2NjUxODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/zh/?utm_source=Google&utm_medium=GMB&utm_campaign=GCC&y_source=1_MTE2NjUxODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/nl/?utm_source=Google&utm_medium=GMB&utm_campaign=GCC&y_source=1_MTE2NjUxODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/sv/?utm_source=Google&utm_medium=GMB&utm_campaign=GCC&y_source=1_MTE2NjUxODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/el/?utm_source=Google&utm_medium=GMB&utm_campaign=GCC&y_source=1_MTE2NjUxODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/no/?utm_source=Google&utm_medium=GMB&utm_campaign=GCC&y_source=1_MTE2NjUxODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,/da/?utm_source=Google&utm_medium=GMB&utm_campaign=GCC&y_source=1_MTE2NjUxODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://www.facebook.com/GrandCafeCapucines/?ref=br_rs,https://www.instagram.com/grandcafecapucines/,https://www.google.com/maps/dir/?api=1&destination=Le+Grand+Caf%C3%A9+Capucines+4%2C+boulevard+des+Capucines++75009+Paris+fr,#works,https://bookings.zenchef.com/results?rid=101232&fullscreen&lang=fr&withCloseButton=1,https://legrandcafe.byclickeat.fr/order,https://www.wonderbox.fr/grand-cafe-des-capucines-paris/l/LHL311,https://www.legrandcafe.com/menus-carte/#menu-430552,tel:0143121900,//nl.zenchef.com/optin-form.php?rid=101232,https://www.zenchef.com/,/mentions-legales/?utm_source=Google&utm_medium=GMB&utm_campaign=GCC&y_source=1_MTE2NjUxODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,https://bookings.zenchef.com/gtc?rid=101232&host=www.legrandcafe.com,https://bookings.zenchef.com/privacy_policy_short?rid=101232&host=www.legrandcafe.com,https://bookings.zenchef.com/cookie_policy?rid=101232&host=www.legrandcafe.com,#top",https://s3.eu-west-1.amazonaws.com/userdocs.zenchef.com/Bertrand/GRAND_CAFE_CAPUCINES_BH_ENGAGEMENTS_RSE_GBRP_compressed.pdf,
https://bistromarbeuf.fr/en,"/en,/en/reservation,/en/event-venue,/en/about,/en/jobs,/en/contact,https://www.google.com/maps/dir/?api=1&destination=48.8686561,2.3033784,tel:+33147209480,/fr,/nl,/pt,/en/menu/5058065452693979153,/en/menu/4783255095577935982,https://facebook.com/Marbeuf08/,https://foursquare.com/biz/le-bistro-marbeuf-paris,https://google.com/maps/place/Le+Bistro+Marbeuf/@48.8686144,2.3011506,17z/data=!3m1!4b1!4m5!3m4!1s0x47e66fc31e409b8d%3a0xdba1609d8253df3f!8m2!3d48.8686144!4d2.3033393,https://instagram.com/bistro_marbeuf/?hl=en,https://tripadvisor.com/Restaurant_Review-g187147-d1153771-Reviews-Le_Bistro_Marbeuf-Paris_Ile_de_France.html,/en/menu,/en/legal-notice,/en/data-protections,/en/cookie-settings,https://www.centralapp.com,https://business.centralapp.com/company/centralapp/4666529986130215001/dashboard",,
https://web.yonev.com/establishment/60,,,
https://lapetitecharlotterestaurant.fr/fr,"/fr,/fr/reservations,/fr/a-propos,/fr/contact,https://www.google.com/maps/dir/?api=1&destination=48.8796309,2.3358259,tel:+33631042176,/fr/menu/5018120093125574736,/fr/menu/5018135994344407120,https://www.instagram.com/lpc_paris,https://www.tripadvisor.fr/Restaurant_Review-g187147-d26307432-Reviews-La_Petite_Charlotte-Paris_Ile_de_France.html,/fr/menu,/fr/mentions-legales,/fr/protection-des-donnees,/fr/parametres-des-cookies,https://centralapp.com,https://business.centralapp.com/company/centralapp_saas/5012281223028932633/dashboard",,
https://www.lesbacchantes.fr/,"/,/menus-carte/,/menus-carte/#menu-276312,/photos/,/photos/#album--slider,/photos/#visite-virtuelle,/avis/,/informations-contact/,https://www.facebook.com/LesBacchantesParis,https://www.instagram.com/lesbacchantesparis/,/en/,/es/,/it/,/de/,/pt/,/ru/,/cs/,/ja/,/zh/,/nl/,/sv/,/el/,/no/,/da/,https://www.google.com/maps/dir/?api=1&destination=Les+Bacchantes+21%2C+rue+de+Caumartin++75009+Paris+fr,tel:0142652535,https://www.facebook.com/consultantRestauration.JLBuscaylet/,/mentions-legales/,//nl.zenchef.com/optin-form.php?rid=288,https://www.zenchef.com/,https://bookings.zenchef.com/gtc?rid=288&host=www.lesbacchantes.fr,https://bookings.zenchef.com/privacy_policy_short?rid=288&host=www.lesbacchantes.fr,https://bookings.zenchef.com/cookie_policy?rid=288&host=www.lesbacchantes.fr",,
https://lelyseesainthonore.com/,"https://lelyseesainthonore.com/,https://lelyseesainthonore.com/petit-dejeuner/,https://lelyseesainthonore.com/notre-carte-aux-saveurs-de-lile-de-beaute/,https://lelyseesainthonore.com/boissons/,https://lelyseesainthonore.com/reservez-table-repas-saveurs-corse-2/,https://lelyseesainthonore.com/reservez-table-repas-saveurs-corse/,https://www.facebook.com/lelyseesthonoreparis8/,https://www.instagram.com/elysee_saint_honore/,http://www.1chr.fr/,https://lelyseesainthonore.com/mentions-legales/",,"https://lelyseesainthonore.com/wp-content/uploads/2023/06/Fromage.jpg,https://lelyseesainthonore.com/wp-content/uploads/2023/06/elysee-st-honore-247.jpg,https://lelyseesainthonore.com/wp-content/uploads/2023/06/elysee-st-honore-207.jpg,https://lelyseesainthonore.com/wp-content/uploads/2023/06/elysee-st-honore-87.jpg,https://lelyseesainthonore.com/wp-content/uploads/2023/06/elysee-st-honore-48.jpg,https://lelyseesainthonore.com/wp-content/uploads/2023/06/Cabri-roti.jpg"
https://triadou-haussmann.fr/fr,"#,/fr/,/en/,/es/,/ca/,/it/,/de/,/pt/,/sv/,/zh/,/ja/,/ru/,/ar/,/nl/,/ko/,/cs/,/el/,https://www.facebook.com/triadou.france/,https://www.instagram.com/triadou_haussmann/,https://triadou-haussmann.fr/fr,https://triadou-haussmann.fr/fr/booking,https://triadou-haussmann.fr/fr/gallery,https://triadou-haussmann.fr/fr/opinions,https://triadou-haussmann.fr/fr/services,https://triadou-haussmann.fr/fr/custom/presse,https://triadou-haussmann.fr/fr/contact,https://www.google.com/maps/place/?q=place_id:ChIJoRNc4jRu5kcRjIC3RtdeETc,#scroll,https://www.tripadvisor.fr/Restaurant_Review-g187147-d2186519-Reviews-Triadou_Haussmann-Paris_Ile_de_France.html,https://www.yelp.fr/biz/triadou-haussmann-paris,https://uniiti.com/shop/triadou-haussmann,https://www.linternaute.com/restaurant/restaurant/143385/triadou-haussmann.shtml,https://www.pagesjaunes.fr/pros/05361951,https://www.petitfute.com/v17231-17303-paris-75008/c1165-restaurants/c4-cuisine-francaise/c1-bistrot-brasserie/1491326-triadou-haussmann.html,tel:+33143874767,https://triadou-haussmann.fr/fr/legal-notice,https://uniiti.com/,https://maps.google.com/?q=48.8741427,2.3253922",,
https://lepresident.paris/,"#content,https://lepresident.paris/,#apropos,#cuisine,#privatisation,#photos,#avis,#acces,http://www.1chr.fr/",,
https://www.bistrot-rougemont.fr/,"/,/menus-carte/,/photos/,/avis/,/a-propos/,/nos-restaurants/,https://bit.ly/3oLwjmQ,/informations-contact/,https://www.facebook.com/bistrotrougemont/?fb_dtsg_ag=AdwD7wL7wfOERwhbnN5jh59Q2bpKAFjEL3dN83MvQYosVg%3AAdy3pDOYTjxCZA3QmREDwMBWDDqGHkDsdcxLZLaSKboj1g,https://www.instagram.com/bistrot_rougemont/,/en/,/es/,/it/,/de/,/pt/,/ru/,/cs/,/ja/,/zh/,/nl/,/sv/,/el/,/no/,/da/,https://www.google.com/maps/dir/?api=1&destination=Bistrot+Rougemont+10+rue+Rougemont++75010+Paris+fr,tel:0155320239,/mentions-legales/,//nl.zenchef.com/optin-form.php?rid=351695,https://www.zenchef.com/,https://bookings.zenchef.com/gtc?rid=351695&host=www.bistrot-rougemont.fr,https://bookings.zenchef.com/privacy_policy_short?rid=351695&host=www.bistrot-rougemont.fr,https://bookings.zenchef.com/cookie_policy?rid=351695&host=www.bistrot-rougemont.fr",,
https://leptitpianobar.fr/fr,"/fr/reservations,/fr,/fr/menu/5321646912909082656,/fr/contact,https://www.google.com/maps/dir/?api=1&destination=48.8756486,2.343649000000001,tel:+33652224464,https://www.facebook.com/profile.php?id=100086480156432,https://www.google.com/maps/dir/50.8333606,4.3583792/LE+PTIT+PIANO,+26+Rue+Cadet,+75009+Paris,+France/@49.8509883,2.2803851,8z/data=!3m1!4b1!4m18!1m7!3m6!1s0x47e66f2afbce9083%3a0xac278350747d8d2e!2sLE+PTIT+PIANO!8m2!3d48.8756486!4d2.343649!16s%2fg%2f11s74v_vnj!4m9!1m1!4e1!1m5!1m1!1s0x47e66f2afbce9083%3a0xac278350747d8d2e!2m2!1d2.343649!2d48.8756486!3e1,https://www.instagram.com/leptitpiano/,/fr/menu,/fr/mentions-legales,/fr/protection-des-donnees,/fr/parametres-des-cookies,https://centralapp.com,https://business.centralapp.com/company/centralapp_saas/4830416821532229706/dashboard",,
https://www.lefumoir.com/,"#site-content,#,https://www.lefumoir.com/,#bienvenue,#photos,#restaurant,#bar,#the,#reserver,https://lefumoir.secretbox.fr/,https://www.instagram.com/lefumoirparis/,https://www.google.fr/maps/place/le+fumoir+paris/data=!4m2!3m1!1s0x0:0x6689e3905fef1216?sa=X&ei=I-2fVeDoMeOt7gairLSgCA&sqi=2&ved=0CDIQrwswAA,mailto:le.fumoir@icloud.com,https://lefumoir.com/wp-content/uploads/2021/10/bar-vins.pdf,https://cookiedatabase.org/tcf/purposes/","https://lefumoir.com/wp-content/uploads/2021/07/fum-midi.pdf,https://lefumoir.com/wp-content/uploads/2021/07/fum-soir.pdf,https://lefumoir.com/wp-content/uploads/2021/07/brunch-fum.pdf,https://lefumoir.com/wp-content/uploads/2021/10/bar-vins.pdf","https://www.lefumoir.com/wp-content/uploads/2021/08/bg_0.jpg,https://www.lefumoir.com/wp-content/uploads/2021/08/bg_1.jpg,https://www.lefumoir.com/wp-content/uploads/2021/08/bg_2.jpg,https://www.lefumoir.com/wp-content/uploads/2021/08/bg_03.jpg,https://www.lefumoir.com/wp-content/uploads/2021/08/bg_04.jpg,https://www.lefumoir.com/wp-content/uploads/2021/08/bg_05.jpg,https://www.lefumoir.com/wp-content/uploads/2021/08/bg_06.jpg,https://www.lefumoir.com/wp-content/uploads/2021/08/bg_07.jpg,https://www.lefumoir.com/wp-content/uploads/2021/08/bg_08.jpg,https://www.lefumoir.com/wp-content/uploads/2021/08/bg_09.jpg,https://www.lefumoir.com/wp-content/uploads/2021/08/bg_10.jpg,https://www.lefumoir.com/wp-content/uploads/2021/08/bg_11.jpg,https://www.lefumoir.com/wp-content/uploads/2021/08/bg_12.jpg,https://www.lefumoir.com/wp-content/uploads/2021/08/bg_13.jpg,https://www.lefumoir.com/wp-content/uploads/2021/08/bg_14.jpg,https://www.lefumoir.com/wp-content/uploads/2021/08/bg_15.jpg,https://www.lefumoir.com/wp-content/uploads/2021/08/bg_16.jpg"
https://leroyaltrinite.fr/fr,"#,/fr/,/en/,/es/,/ca/,/it/,/de/,/pt/,/sv/,/zh/,/ja/,/ru/,/ar/,/nl/,/ko/,/cs/,/el/,https://www.facebook.com/Le-Royal-Trinit%C3%A9-1598797827000552/,https://leroyaltrinite.fr/fr,https://leroyaltrinite.fr/fr/booking,https://leroyaltrinite.fr/fr/gallery,https://leroyaltrinite.fr/fr/opinions,https://leroyaltrinite.fr/fr/services,https://leroyaltrinite.fr/fr/contact,https://www.google.com/maps/place/?q=place_id:ChIJ0Sj2LDZu5kcR8ZYTT2SRqk8,#scroll,https://www.tripadvisor.fr/Restaurant_Review-g187147-d1074590-Reviews-Royal_Trinite-Paris_Ile_de_France.html,https://www.yelp.fr/biz/royal-trinit%C3%A9-paris-3,https://uniiti.com/shop/le-royal-trinite,https://fr.foursquare.com/v/royal-trinit%C3%A9/4af59a63f964a52034fa21e3,https://www.linternaute.com/restaurant/restaurant/170240/royal-trinite.shtml,https://www.pagesjaunes.fr/pros/02451697,http://www.gillespudlowski.com/235136/restaurants/paris-9e-un-cafe-et-bien-plus-au-royal-trinite,tel:+33148743183,https://leroyaltrinite.fr/fr/legal-notice,https://uniiti.com/",,
